,time,vehiclestatus,chargestatus,runmodel,speed,summileage,sumvoltage,sumcurrent,soc,dcdcstatus,gearnum,insulationresistance,enginestatus,grankshaftspeed,enginefuelconsumptionrate,max_volt_num,max_volt_cell_id,max_cell_volt,min_volt_num,min_volt_cell_id,min_cell_volt,max_temp_num,max_temp_probe_id,max_temp,min_temp_num,min_temp_probe_id,min_temp,power,distance
851,01-06 18 1,2,1,2,0.0,69822.0,363.0,-8.1,61,2,0,2475,,,,1,55,3.782,1,71,3.776,1,2,28,1,7,26,-2940.2999999999997,34.0
852,01-06 18 1,2,1,2,0.0,69822.0,363.2,-8.1,61,2,0,2472,,,,1,55,3.783,1,71,3.778,1,2,28,1,7,26,-2941.9199999999996,34.0
853,01-06 18 1,2,1,2,0.0,69822.0,363.2,-8.1,61,2,0,2470,,,,1,55,3.783,1,71,3.778,1,2,28,1,7,26,-2941.9199999999996,34.0
854,01-06 18 1,2,1,2,0.0,69822.0,363.5,-8.1,61,2,0,2472,,,,1,55,3.785,1,71,3.779,1,2,28,1,7,26,-2944.35,34.0
855,01-06 18 1,2,1,2,0.0,69822.0,363.2,-8.2,61,2,0,2472,,,,1,55,3.785,1,71,3.779,1,2,28,1,7,26,-2978.24,34.0
856,01-06 18 1,2,1,2,0.0,69822.0,363.5,-8.1,61,2,0,2475,,,,1,55,3.786,1,71,3.78,1,2,28,1,7,26,-2944.35,34.0
857,01-06 18 1,2,1,2,0.0,69822.0,363.5,-8.2,62,2,0,2475,,,,1,55,3.785,1,71,3.78,1,2,28,1,7,26,-2980.7,34.0
858,01-06 18 1,2,1,2,0.0,69822.0,363.5,-8.2,62,2,0,2477,,,,1,55,3.788,1,71,3.782,1,2,28,1,7,26,-2980.7,34.0
859,01-06 18 1,2,1,2,0.0,69822.0,363.5,-8.1,62,2,0,2475,,,,1,55,3.787,1,71,3.781,1,2,28,1,7,26,-2944.35,34.0
860,01-06 18 1,2,1,2,0.0,69822.0,363.7,-8.2,62,2,0,2475,,,,1,55,3.788,1,71,3.782,1,2,28,1,7,26,-2982.3399999999997,34.0
861,01-06 18 1,2,1,2,0.0,69822.0,363.7,-8.2,62,2,0,2477,,,,1,52,3.789,1,71,3.784,1,2,28,1,7,26,-2982.3399999999997,34.0
862,01-06 18 1,2,1,2,0.0,69822.0,363.7,-8.2,62,2,0,2475,,,,1,52,3.79,1,71,3.784,1,2,28,1,7,26,-2982.3399999999997,34.0
863,01-06 18 1,2,1,2,0.0,69822.0,363.7,-8.2,62,2,0,2475,,,,1,52,3.79,1,71,3.784,1,2,28,1,7,26,-2982.3399999999997,34.0
864,01-06 18 1,2,1,2,0.0,69822.0,364.0,-8.2,62,2,0,2475,,,,1,52,3.791,1,71,3.785,1,2,28,1,7,26,-2984.7999999999997,34.0
865,01-06 18 1,2,1,2,0.0,69822.0,364.0,-8.2,62,2,0,2475,,,,1,55,3.791,1,12,3.785,1,2,28,1,7,26,-2984.7999999999997,34.0
866,01-06 18 1,2,1,2,0.0,69822.0,364.0,-8.2,63,2,0,2475,,,,1,55,3.792,1,12,3.786,1,2,28,1,7,26,-2984.7999999999997,34.0
867,01-06 18 1,2,1,2,0.0,69822.0,364.0,-8.2,63,2,0,2475,,,,1,55,3.793,1,12,3.787,1,2,28,1,7,26,-2984.7999999999997,34.0
868,01-06 18 1,2,1,2,0.0,69822.0,364.2,-8.2,63,2,0,2475,,,,1,55,3.793,1,12,3.787,1,2,28,1,7,26,-2986.4399999999996,34.0
869,01-06 18 1,2,1,2,0.0,69822.0,364.2,-8.2,63,2,0,2475,,,,1,55,3.794,1,71,3.788,1,2,28,1,7,26,-2986.4399999999996,34.0
870,01-06 18 1,2,1,2,0.0,69822.0,364.2,-8.2,63,2,0,2475,,,,1,55,3.795,1,71,3.789,1,2,28,1,7,26,-2986.4399999999996,34.0
871,01-06 18 1,2,1,2,0.0,69822.0,364.2,-8.2,63,2,0,2475,,,,1,55,3.796,1,71,3.79,1,2,28,1,7,26,-2986.4399999999996,34.0
872,01-06 18 1,2,1,2,0.0,69822.0,364.5,-8.1,63,2,0,2472,,,,1,55,3.796,1,12,3.79,1,2,28,1,7,26,-2952.45,34.0
873,01-06 18 1,2,1,2,0.0,69822.0,364.5,-8.1,63,2,0,2475,,,,1,55,3.797,1,12,3.792,1,2,28,1,7,26,-2952.45,34.0
874,01-06 18 1,2,1,2,0.0,69822.0,364.5,-8.2,63,2,0,2475,,,,1,55,3.798,1,12,3.792,1,2,28,1,7,26,-2988.8999999999996,34.0
875,01-06 18 1,2,1,2,0.0,69822.0,364.5,-8.2,64,2,0,2475,,,,1,55,3.798,1,12,3.792,1,2,28,1,7,26,-2988.8999999999996,34.0
876,01-06 18 1,2,1,2,0.0,69822.0,364.7,-8.2,64,2,0,2472,,,,1,52,3.799,1,12,3.793,1,2,28,1,7,26,-2990.5399999999995,34.0
877,01-06 18 1,2,1,2,0.0,69822.0,364.7,-8.2,64,2,0,2475,,,,1,52,3.799,1,12,3.793,1,2,28,1,7,26,-2990.5399999999995,34.0
878,01-06 18 1,2,1,2,0.0,69822.0,364.7,-8.2,64,2,0,2475,,,,1,52,3.801,1,12,3.795,1,2,28,1,7,26,-2990.5399999999995,34.0
879,01-06 18 1,2,1,2,0.0,69822.0,365.0,-8.2,64,2,0,2472,,,,1,52,3.802,1,12,3.796,1,2,28,1,7,26,-2992.9999999999995,34.0
880,01-06 18 1,2,1,2,0.0,69822.0,365.0,-8.2,64,2,0,2475,,,,1,50,3.801,1,71,3.795,1,2,28,1,7,26,-2992.9999999999995,34.0
881,01-06 18 1,2,1,2,0.0,69822.0,365.0,-8.2,64,2,0,2472,,,,1,50,3.803,1,71,3.796,1,2,28,1,7,26,-2992.9999999999995,34.0
882,01-06 18 1,2,1,2,0.0,69822.0,365.0,-8.2,64,2,0,2472,,,,1,50,3.803,1,71,3.797,1,2,28,1,7,26,-2992.9999999999995,34.0
883,01-06 18 1,2,1,2,0.0,69822.0,365.2,-8.2,64,2,0,2475,,,,1,50,3.803,1,71,3.797,1,2,28,1,7,26,-2994.64,34.0
884,01-06 18 1,2,1,2,0.0,69822.0,365.2,-8.2,65,2,0,2472,,,,1,50,3.804,1,71,3.798,1,2,28,1,7,26,-2994.64,34.0
885,01-06 18 1,2,1,2,0.0,69822.0,365.2,-8.2,65,2,0,2470,,,,1,50,3.805,1,71,3.799,1,2,28,1,7,26,-2994.64,34.0
886,01-06 18 1,2,1,2,0.0,69822.0,365.2,-8.2,65,2,0,2472,,,,1,50,3.806,1,71,3.8,1,2,28,1,7,26,-2994.64,34.0
887,01-06 18 1,2,1,2,0.0,69822.0,365.5,-8.2,65,2,0,2477,,,,1,50,3.806,1,71,3.8,1,2,28,1,7,26,-2997.1,34.0
888,01-06 18 1,2,1,2,0.0,69822.0,365.5,-8.2,65,2,0,2475,,,,1,52,3.808,1,71,3.802,1,2,28,1,7,26,-2997.1,34.0
889,01-06 18 1,2,1,2,0.0,69822.0,365.5,-8.2,65,2,0,2475,,,,1,52,3.809,1,71,3.803,1,2,28,1,7,26,-2997.1,34.0
890,01-06 18 1,2,1,2,0.0,69822.0,365.7,-8.2,65,2,0,2475,,,,1,52,3.808,1,71,3.802,1,2,28,1,7,26,-2998.74,34.0
891,01-06 18 1,2,1,2,0.0,69822.0,365.7,-8.2,65,2,0,2475,,,,1,52,3.81,1,71,3.804,1,2,28,1,7,26,-2998.74,34.0
892,01-06 18 1,2,1,2,0.0,69822.0,365.7,-8.1,65,2,0,2475,,,,1,52,3.811,1,71,3.805,1,2,28,1,7,26,-2962.1699999999996,34.0
893,01-06 18 1,2,1,2,0.0,69822.0,365.7,-8.1,66,2,0,2475,,,,1,52,3.811,1,12,3.805,1,2,28,1,7,26,-2962.1699999999996,34.0
894,01-06 18 1,2,1,2,0.0,69822.0,365.7,-8.2,66,2,0,2475,,,,1,52,3.812,1,12,3.806,1,2,28,1,7,26,-2998.74,34.0
895,01-06 18 1,2,1,2,0.0,69822.0,366.0,-8.1,66,2,0,2475,,,,1,52,3.812,1,12,3.806,1,2,28,1,7,26,-2964.6,34.0
896,01-06 18 1,2,1,2,0.0,69822.0,366.0,-8.1,66,2,0,2475,,,,1,52,3.813,1,12,3.807,1,2,28,1,7,26,-2964.6,34.0
897,01-06 18 1,2,1,2,0.0,69822.0,366.0,-8.1,66,2,0,2475,,,,1,52,3.814,1,15,3.808,1,2,28,1,7,26,-2964.6,34.0
898,01-06 18 1,2,1,2,0.0,69822.0,366.0,-8.1,66,2,0,2475,,,,1,52,3.815,1,15,3.809,1,2,28,1,7,26,-2964.6,34.0
899,01-06 18 1,2,1,2,0.0,69822.0,366.2,-8.1,66,2,0,2475,,,,1,52,3.815,1,15,3.809,1,2,28,1,7,26,-2966.22,34.0
900,01-06 18 1,2,1,2,0.0,69822.0,366.2,-8.1,66,2,0,2475,,,,1,52,3.816,1,15,3.81,1,2,28,1,7,26,-2966.22,34.0
901,01-06 18 1,2,1,2,0.0,69822.0,366.5,-8.1,66,2,0,2475,,,,1,50,3.817,1,71,3.811,1,2,28,1,7,26,-2968.65,34.0
902,01-06 18 1,2,1,2,0.0,69822.0,366.5,-8.1,67,2,0,2477,,,,1,50,3.818,1,71,3.812,1,2,28,1,7,26,-2968.65,34.0
903,01-06 18 1,2,1,2,0.0,69822.0,366.5,-8.1,67,2,0,2477,,,,1,50,3.818,1,71,3.812,1,2,28,1,7,26,-2968.65,34.0
904,01-06 18 1,2,1,2,0.0,69822.0,366.7,-8.1,67,2,0,2477,,,,1,50,3.819,1,71,3.812,1,2,28,1,7,26,-2970.27,34.0
905,01-06 18 1,2,1,2,0.0,69822.0,366.7,-8.1,67,2,0,2477,,,,1,50,3.82,1,12,3.814,1,2,28,1,5,26,-2970.27,34.0
906,01-06 18 1,2,1,2,0.0,69822.0,366.7,-8.1,67,2,0,2475,,,,1,50,3.82,1,12,3.814,1,2,28,1,5,26,-2970.27,34.0
907,01-06 18 1,2,1,2,0.0,69822.0,366.7,-8.1,67,2,0,2475,,,,1,50,3.821,1,12,3.815,1,2,28,1,5,26,-2970.27,34.0
908,01-06 18 1,2,1,2,0.0,69822.0,367.0,-8.1,67,2,0,2475,,,,1,50,3.822,1,12,3.816,1,2,28,1,5,26,-2972.7,34.0
909,01-06 18 1,2,1,2,0.0,69822.0,367.0,-8.1,67,2,0,2475,,,,1,52,3.822,1,15,3.816,1,2,28,1,5,26,-2972.7,34.0
910,01-06 18 1,2,1,2,0.0,69822.0,367.0,-8.0,67,2,0,2475,,,,1,52,3.824,1,15,3.818,1,2,28,1,5,26,-2936.0,34.0
911,01-06 18 1,2,1,2,0.0,69822.0,367.0,-8.1,68,2,0,2475,,,,1,52,3.825,1,15,3.818,1,2,28,1,5,26,-2972.7,34.0
912,01-06 18 1,2,1,2,0.0,69822.0,367.0,-8.1,68,2,0,2470,,,,1,52,3.825,1,15,3.818,1,2,28,1,5,26,-2972.7,34.0
913,01-06 18 1,2,1,2,0.0,69822.0,367.2,-8.1,68,2,0,2470,,,,1,55,3.827,1,15,3.82,1,2,28,1,5,26,-2974.3199999999997,34.0
914,01-06 18 1,2,1,2,0.0,69822.0,367.2,-8.1,68,2,0,2475,,,,1,55,3.827,1,15,3.82,1,2,28,1,5,26,-2974.3199999999997,34.0
915,01-06 18 2,2,1,2,0.0,69822.0,367.2,-8.1,68,2,0,2475,,,,1,55,3.828,1,15,3.821,1,2,28,1,5,26,-2974.3199999999997,34.0
916,01-06 18 2,2,1,2,0.0,69822.0,367.5,-8.1,68,2,0,2475,,,,1,52,3.828,1,33,3.821,1,2,28,1,5,26,-2976.75,34.0
917,01-06 18 2,2,1,2,0.0,69822.0,367.5,-8.1,68,2,0,2475,,,,1,52,3.83,1,33,3.823,1,2,28,1,5,26,-2976.75,34.0
918,01-06 18 2,2,1,2,0.0,69822.0,367.7,-8.1,68,2,0,2475,,,,1,52,3.83,1,33,3.823,1,2,28,1,5,26,-2978.37,34.0
919,01-06 18 2,2,1,2,0.0,69822.0,367.7,-8.0,68,2,0,2475,,,,1,52,3.831,1,33,3.824,1,2,28,1,5,26,-2941.6,34.0
920,01-06 18 2,2,1,2,0.0,69822.0,367.7,-8.0,69,2,0,2475,,,,1,50,3.831,1,12,3.824,1,2,28,1,5,26,-2941.6,34.0
921,01-06 18 2,2,1,2,0.0,69822.0,368.0,-8.1,69,2,0,2472,,,,1,50,3.833,1,12,3.826,1,2,28,1,5,26,-2980.7999999999997,34.0
922,01-06 18 2,2,1,2,0.0,69822.0,367.7,-8.1,69,2,0,2472,,,,1,50,3.833,1,12,3.826,1,2,28,1,5,26,-2978.37,34.0
923,01-06 18 2,2,1,2,0.0,69822.0,368.0,-8.1,69,2,0,2475,,,,1,50,3.835,1,12,3.828,1,2,28,1,5,26,-2980.7999999999997,34.0
924,01-06 18 2,2,1,2,0.0,69822.0,368.0,-8.1,69,2,0,2475,,,,1,255,3.835,1,68,3.828,1,2,28,1,5,26,-2980.7999999999997,34.0
925,01-06 18 2,2,1,2,0.0,69822.0,368.2,-8.0,69,2,0,2472,,,,1,255,3.837,1,68,3.829,1,2,28,1,5,26,-2945.6,34.0
926,01-06 18 2,2,1,2,0.0,69822.0,368.2,-8.1,69,2,0,2472,,,,1,255,3.837,1,68,3.829,1,2,28,1,5,26,-2982.4199999999996,34.0
927,01-06 18 2,2,1,2,0.0,69822.0,368.2,-8.0,69,2,0,2475,,,,1,255,3.837,1,68,3.83,1,2,28,1,5,26,-2945.6,34.0
928,01-06 18 2,2,1,2,0.0,69822.0,368.5,-8.0,69,2,0,2475,,,,1,50,3.839,1,33,3.832,1,2,28,1,5,26,-2948.0,34.0
929,01-06 18 2,2,1,2,0.0,69822.0,368.5,-8.0,70,2,0,2475,,,,1,50,3.839,1,33,3.831,1,2,28,1,5,26,-2948.0,34.0
930,01-06 18 2,2,1,2,0.0,69822.0,368.5,-8.0,70,2,0,2475,,,,1,50,3.841,1,33,3.833,1,2,28,1,5,26,-2948.0,34.0
931,01-06 18 2,2,1,2,0.0,69822.0,368.5,-8.0,70,2,0,2475,,,,1,50,3.84,1,33,3.833,1,2,28,1,5,26,-2948.0,34.0
932,01-06 18 2,2,1,2,0.0,69822.0,368.7,-8.0,70,2,0,2472,,,,1,23,3.842,1,68,3.834,1,2,28,1,5,26,-2949.6,34.0
933,01-06 18 2,2,1,2,0.0,69822.0,368.7,-8.0,70,2,0,2472,,,,1,23,3.842,1,68,3.835,1,2,28,1,5,26,-2949.6,34.0
934,01-06 18 2,2,1,2,0.0,69822.0,368.7,-8.0,70,2,0,2475,,,,1,23,3.844,1,68,3.836,1,2,28,1,5,26,-2949.6,34.0
935,01-06 18 2,2,1,2,0.0,69822.0,369.0,-8.0,70,2,0,2475,,,,1,23,3.845,1,68,3.837,1,2,28,1,5,26,-2952.0,34.0
936,01-06 18 2,2,1,2,0.0,69822.0,369.0,-8.0,70,2,0,2477,,,,1,255,3.846,1,68,3.838,1,2,28,1,5,26,-2952.0,34.0
937,01-06 18 2,2,1,2,0.0,69822.0,369.0,-8.0,70,2,0,2477,,,,1,255,3.846,1,68,3.839,1,2,28,1,5,26,-2952.0,34.0
938,01-06 18 2,2,1,2,0.0,69822.0,369.2,-8.0,71,2,0,2475,,,,1,255,3.847,1,68,3.839,1,2,28,1,5,26,-2953.6,34.0
939,01-06 18 2,2,1,2,0.0,69822.0,369.2,-8.0,71,2,0,2475,,,,1,255,3.848,1,68,3.84,1,2,28,1,5,26,-2953.6,34.0
940,01-06 18 2,2,1,2,0.0,69822.0,369.2,-8.1,71,2,0,2475,,,,1,85,3.849,1,33,3.841,1,2,28,1,5,26,-2990.52,34.0
941,01-06 18 2,2,1,2,0.0,69822.0,369.5,-8.1,71,2,0,2475,,,,1,85,3.85,1,33,3.843,1,2,28,1,5,26,-2992.95,34.0
942,01-06 18 2,2,1,2,0.0,69822.0,369.5,-8.0,71,2,0,2477,,,,1,85,3.85,1,33,3.842,1,2,28,1,5,26,-2956.0,34.0
943,01-06 18 2,2,1,2,0.0,69822.0,369.5,-8.0,71,2,0,2477,,,,1,23,3.851,1,33,3.843,1,2,28,1,5,26,-2956.0,34.0
944,01-06 18 2,2,1,2,0.0,69822.0,369.7,-8.0,71,2,0,2477,,,,1,23,3.852,1,33,3.845,1,2,28,1,5,26,-2957.6,34.0
945,01-06 18 2,2,1,2,0.0,69822.0,369.7,-8.0,71,2,0,2477,,,,1,23,3.852,1,33,3.845,1,2,28,1,5,26,-2957.6,34.0
946,01-06 18 2,2,1,2,0.0,69822.0,370.0,-8.0,71,2,0,2475,,,,1,23,3.854,1,33,3.846,1,2,28,1,5,26,-2960.0,34.0
947,01-06 18 2,2,1,2,0.0,69822.0,370.0,-8.0,72,2,0,2475,,,,1,255,3.855,1,68,3.847,1,2,28,1,5,26,-2960.0,34.0
948,01-06 18 2,2,1,2,0.0,69822.0,370.0,-8.0,72,2,0,2475,,,,1,255,3.855,1,68,3.848,1,2,28,1,5,26,-2960.0,34.0
949,01-06 18 2,2,1,2,0.0,69822.0,370.0,-8.0,72,2,0,2475,,,,1,255,3.857,1,68,3.849,1,2,28,1,5,26,-2960.0,34.0
950,01-06 18 2,2,1,2,0.0,69822.0,370.2,-8.0,72,2,0,2475,,,,1,255,3.857,1,68,3.849,1,2,28,1,5,26,-2961.6,34.0
951,01-06 18 2,2,1,2,0.0,69822.0,370.2,-8.0,72,2,0,2475,,,,1,255,3.858,1,68,3.85,1,2,28,1,5,26,-2961.6,34.0
952,01-06 18 2,2,1,2,0.0,69822.0,370.2,-8.0,72,2,0,2475,,,,1,255,3.859,1,68,3.852,1,2,28,1,5,26,-2961.6,34.0
953,01-06 18 2,2,1,2,0.0,69822.0,370.5,-8.0,72,2,0,2475,,,,1,255,3.86,1,68,3.852,1,2,28,1,5,26,-2964.0,34.0
954,01-06 18 2,2,1,2,0.0,69822.0,370.5,-8.0,72,2,0,2475,,,,1,255,3.86,1,68,3.853,1,2,28,1,5,26,-2964.0,34.0
955,01-06 18 2,2,1,2,0.0,69822.0,370.5,-8.0,72,2,0,2475,,,,1,85,3.861,1,68,3.853,1,2,28,1,5,26,-2964.0,34.0
956,01-06 18 2,2,1,2,0.0,69822.0,370.7,-8.0,73,2,0,2475,,,,1,85,3.862,1,68,3.855,1,2,28,1,5,26,-2965.6,34.0
957,01-06 18 2,2,1,2,0.0,69822.0,370.7,-8.0,73,2,0,2475,,,,1,85,3.863,1,68,3.856,1,2,28,1,5,26,-2965.6,34.0
958,01-06 18 2,2,1,2,0.0,69822.0,370.7,-8.0,73,2,0,2475,,,,1,85,3.864,1,68,3.857,1,2,28,1,5,26,-2965.6,34.0
959,01-06 18 2,2,1,2,0.0,69822.0,371.0,-8.0,73,2,0,2475,,,,1,85,3.865,1,68,3.858,1,2,28,1,5,26,-2968.0,34.0
960,01-06 18 2,2,1,2,0.0,69822.0,371.0,-8.0,73,2,0,2475,,,,1,85,3.865,1,68,3.858,1,2,28,1,5,26,-2968.0,34.0
961,01-06 18 2,2,1,2,0.0,69822.0,371.0,-8.0,73,2,0,2475,,,,1,85,3.866,1,68,3.859,1,2,28,1,5,26,-2968.0,34.0
962,01-06 18 2,2,1,2,0.0,69822.0,371.2,-8.0,73,2,0,2475,,,,1,85,3.867,1,68,3.86,1,2,28,1,5,26,-2969.6,34.0
963,01-06 18 2,2,1,2,0.0,69822.0,371.2,-8.0,73,2,0,2475,,,,1,85,3.867,1,68,3.86,1,2,28,1,5,26,-2969.6,34.0
964,01-06 18 2,2,1,2,0.0,69822.0,371.2,-8.0,73,2,0,2475,,,,1,85,3.869,1,68,3.862,1,2,28,1,5,26,-2969.6,34.0
965,01-06 18 2,2,1,2,0.0,69822.0,371.2,-7.9,74,2,0,2475,,,,1,85,3.87,1,68,3.863,1,2,28,1,5,26,-2932.48,34.0
966,01-06 18 2,2,1,2,0.0,69822.0,371.5,-8.0,74,2,0,2475,,,,1,85,3.871,1,68,3.864,1,2,28,1,5,26,-2972.0,34.0
967,01-06 18 2,2,1,2,0.0,69822.0,371.5,-8.0,74,2,0,2475,,,,1,85,3.871,1,68,3.864,1,2,28,1,5,26,-2972.0,34.0
968,01-06 18 2,2,1,2,0.0,69822.0,371.7,-8.0,74,2,0,2475,,,,1,85,3.872,1,68,3.866,1,2,28,1,5,26,-2973.6,34.0
969,01-06 18 2,2,1,2,0.0,69822.0,371.7,-8.0,74,2,0,2475,,,,1,85,3.872,1,68,3.866,1,2,28,1,5,26,-2973.6,34.0
970,01-06 18 2,2,1,2,0.0,69822.0,371.7,-7.9,74,2,0,2475,,,,1,255,3.873,1,68,3.867,1,2,28,1,5,26,-2936.43,34.0
971,01-06 18 2,2,1,2,0.0,69822.0,372.0,-7.9,74,2,0,2475,,,,1,255,3.875,1,68,3.868,1,2,28,1,5,26,-2938.8,34.0
972,01-06 18 2,2,1,2,0.0,69822.0,372.0,-8.0,74,2,0,2475,,,,1,255,3.875,1,68,3.869,1,2,28,1,5,26,-2976.0,34.0
973,01-06 18 2,2,1,2,0.0,69822.0,372.0,-8.0,74,2,0,2475,,,,1,255,3.876,1,68,3.87,1,2,28,1,5,26,-2976.0,34.0
974,01-06 18 2,2,1,2,0.0,69822.0,372.0,-8.0,75,2,0,2475,,,,1,85,3.877,1,68,3.871,1,2,28,1,5,26,-2976.0,34.0
975,01-06 18 2,2,1,2,0.0,69822.0,372.2,-8.0,75,2,0,2475,,,,1,85,3.877,1,68,3.871,1,2,28,1,5,26,-2977.6,34.0
976,01-06 18 2,2,1,2,0.0,69822.0,372.2,-8.0,75,2,0,2475,,,,1,85,3.878,1,68,3.872,1,2,28,1,5,26,-2977.6,34.0
977,01-06 18 2,2,1,2,0.0,69822.0,372.2,-8.0,75,2,0,2475,,,,1,85,3.879,1,68,3.873,1,2,28,1,5,26,-2977.6,34.0
978,01-06 18 2,2,1,2,0.0,69822.0,372.5,-8.0,75,2,0,2465,,,,1,85,3.88,1,68,3.874,1,2,28,1,5,26,-2980.0,34.0
979,01-06 18 2,2,1,2,0.0,69822.0,372.5,-8.0,75,2,0,2462,,,,1,85,3.881,1,68,3.875,1,2,28,1,5,26,-2980.0,34.0
980,01-06 18 2,2,1,2,0.0,69822.0,372.5,-8.0,75,2,0,2470,,,,1,85,3.881,1,68,3.875,1,2,28,1,5,26,-2980.0,34.0
981,01-06 18 2,2,1,2,0.0,69822.0,372.7,-8.0,75,2,0,2475,,,,1,85,3.883,1,68,3.877,1,2,28,1,5,26,-2981.6,34.0
982,01-06 18 2,2,1,2,0.0,69822.0,372.7,-8.0,75,2,0,2475,,,,1,85,3.884,1,40,3.878,1,2,28,1,5,26,-2981.6,34.0
983,01-06 18 2,2,1,2,0.0,69822.0,372.7,-8.0,76,2,0,2467,,,,1,85,3.884,1,40,3.879,1,2,28,1,5,26,-2981.6,34.0
984,01-06 18 2,2,1,2,0.0,69822.0,373.0,-8.0,76,2,0,2467,,,,1,85,3.885,1,40,3.88,1,2,28,1,5,26,-2984.0,34.0
985,01-06 18 2,2,1,2,0.0,69822.0,373.0,-8.0,76,2,0,2467,,,,1,85,3.885,1,40,3.88,1,2,28,1,5,26,-2984.0,34.0
986,01-06 18 2,2,1,2,0.0,69822.0,373.0,-8.0,76,2,0,2470,,,,1,85,3.886,1,40,3.881,1,2,28,1,5,26,-2984.0,34.0
987,01-06 18 2,2,1,2,0.0,69822.0,373.2,-8.0,76,2,0,2475,,,,1,85,3.887,1,68,3.881,1,2,28,1,5,26,-2985.6,34.0
988,01-06 18 2,2,1,2,0.0,69822.0,373.2,-8.0,76,2,0,2475,,,,1,85,3.888,1,68,3.883,1,2,28,1,5,26,-2985.6,34.0
989,01-06 18 2,2,1,2,0.0,69822.0,373.2,-8.0,76,2,0,2475,,,,1,85,3.889,1,68,3.883,1,2,28,1,5,26,-2985.6,34.0
990,01-06 18 2,2,1,2,0.0,69822.0,373.5,-8.0,76,2,0,2475,,,,1,85,3.89,1,68,3.884,1,2,28,1,5,26,-2988.0,34.0
991,01-06 18 2,2,1,2,0.0,69822.0,373.5,-8.0,76,2,0,2475,,,,1,52,3.891,1,68,3.886,1,2,28,1,5,26,-2988.0,34.0
992,01-06 18 2,2,1,2,0.0,69822.0,373.5,-8.0,77,2,0,2475,,,,1,52,3.891,1,68,3.886,1,2,28,1,5,26,-2988.0,34.0
993,01-06 18 2,2,1,2,0.0,69822.0,373.7,-8.0,77,2,0,2475,,,,1,52,3.892,1,68,3.887,1,2,28,1,5,26,-2989.6,34.0
994,01-06 18 2,2,1,2,0.0,69822.0,373.7,-8.0,77,2,0,2475,,,,1,52,3.893,1,68,3.888,1,2,28,1,5,26,-2989.6,34.0
995,01-06 18 2,2,1,2,0.0,69822.0,374.0,-8.0,77,2,0,2475,,,,1,255,3.894,1,68,3.889,1,2,28,1,5,26,-2992.0,34.0
996,01-06 18 2,2,1,2,0.0,69822.0,374.0,-8.0,77,2,0,2475,,,,1,255,3.894,1,68,3.889,1,2,28,1,5,26,-2992.0,34.0
997,01-06 18 2,2,1,2,0.0,69822.0,374.0,-8.0,77,2,0,2475,,,,1,255,3.896,1,68,3.891,1,2,28,1,5,26,-2992.0,34.0
998,01-06 18 2,2,1,2,0.0,69822.0,374.0,-8.0,77,2,0,2475,,,,1,255,3.897,1,68,3.891,1,2,28,1,5,26,-2992.0,34.0
999,01-06 18 2,2,1,2,0.0,69822.0,374.0,-8.0,77,2,0,2475,,,,1,255,3.897,1,39,3.891,1,2,28,1,5,26,-2992.0,34.0
1000,01-06 18 2,2,1,2,0.0,69822.0,374.2,-8.0,77,2,0,2477,,,,1,255,3.897,1,39,3.892,1,2,28,1,5,26,-2993.6,34.0
1001,01-06 18 2,2,1,2,0.0,69822.0,374.2,-8.0,78,2,0,2475,,,,1,255,3.898,1,39,3.893,1,2,28,1,5,26,-2993.6,34.0
1002,01-06 18 2,2,1,2,0.0,69822.0,374.5,-8.0,78,2,0,2472,,,,1,255,3.899,1,39,3.894,1,2,28,1,5,26,-2996.0,34.0
1003,01-06 18 2,2,1,2,0.0,69822.0,374.5,-8.0,78,2,0,2472,,,,1,85,3.9,1,39,3.895,1,2,28,1,5,26,-2996.0,34.0
1004,01-06 18 2,2,1,2,0.0,69822.0,374.5,-7.9,78,2,0,2462,,,,1,85,3.901,1,39,3.896,1,2,28,1,5,26,-2958.55,34.0
1005,01-06 18 3,2,1,2,0.0,69822.0,374.5,-8.0,78,2,0,2462,,,,1,85,3.902,1,39,3.897,1,2,28,1,5,26,-2996.0,34.0
1006,01-06 18 3,2,1,2,0.0,69822.0,374.7,-8.0,78,2,0,2475,,,,1,85,3.902,1,39,3.897,1,2,28,1,5,26,-2997.6,34.0
1007,01-06 18 3,2,1,2,0.0,69822.0,374.7,-7.9,78,2,0,2475,,,,1,85,3.903,1,68,3.898,1,2,28,1,5,26,-2960.13,34.0
1008,01-06 18 3,2,1,2,0.0,69822.0,375.0,-8.0,78,2,0,2477,,,,1,85,3.905,1,68,3.899,1,2,28,1,5,26,-3000.0,34.0
1009,01-06 18 3,2,1,2,0.0,69822.0,374.7,-8.0,78,2,0,2477,,,,1,85,3.905,1,68,3.899,1,2,28,1,5,26,-2997.6,34.0
1010,01-06 18 3,2,1,2,0.0,69822.0,375.0,-8.0,79,2,0,2475,,,,1,85,3.906,1,68,3.9,1,2,28,1,5,26,-3000.0,34.0
1011,01-06 18 3,2,1,2,0.0,69822.0,375.0,-8.0,79,2,0,2472,,,,1,85,3.906,1,39,3.901,1,2,28,1,5,26,-3000.0,34.0
1012,01-06 18 3,2,1,2,0.0,69822.0,375.2,-8.0,79,2,0,2472,,,,1,85,3.908,1,39,3.903,1,2,28,1,5,26,-3001.6,34.0
